Product_Sold | Description,Old Price,Discount Percentages,Current Prices,Rating_out_of_5,Number of Ratings,Link,Unit Available,Sale Type,Brand,Use_Case,RAM,ROM,USD Price,Seller Name,Seller Score,Door Delivery Fees,Door Delivery Date,Door Delivery Ready Time,Pickup Fees,Pickup Date,Pickup Ready Time
"Lenovo IdeaPad Gaming 3 15IHU6 - Intel Core I5-11300H – 8GB RAM - 256GB SSD - NVIDIA GeForce RTX 3050 4GB - 15.6""FHD",33000.0,19.0,26631.0,0.0,0.0,https://www.jumia.com.eg/lenovo-ideapad-gaming-3-15ihu6-intelr-coretm-i5-11300h-8gb-ram-256gb-ssd-nvidiar-geforcer-rtxtm-3050-4gb-15.6fhd-40086455.html,5,Back to school offers,Lenovo,Gaming,8 GB ,256GB SSD,861.84,aboraya of electronics Marketplace,54.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
Asus VivoBook S14 S433EQ-AM07GW-i7-1165G7-16GB-512GB-MX350-2GB-14 Inch FHD-Win11,28999.0,11.0,25666.0,0.0,0.0,https://www.jumia.com.eg/asus-vivobook-s14-s433eq-am07gw-i7-1165g7-16gb-512gb-mx350-2gb-14-inch-fhd-win11-39529468.html,3,information not available,Asus,Unknown,unknown,unknown,830.61,Arab business Marketplace,94.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
DELL Vostro 3510 Laptop - Intel Core I5-1135G7 - 4GB RAM - 1TB HDD  - MX350 2G - 15.6 Inch HD - Ubuntu  - BLACK,40000.0,41.0,23549.0,0.0,0.0,https://www.jumia.com.eg/dell-vostro-3510-laptop-intel-core-i5-1135g7-4gb-ram-1tb-hdd-mx350-2g-15.6-inch-hd-ubuntu-black-31148859.html,9,information not available,DELL,Laptop,4 GB ,1TB HDD,762.1,flash TECH,100.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
DELL XPS 15-9510 Laptop - Intel Core I9-11900H - 32GB RAM - 1TB SSD - 15.6-inch UHD+ Touch - 4GB GPU - Windows 11 - Silver,150000.0,17.0,124700.0,0.0,0.0,https://www.jumia.com.eg/dell-xps-15-9510-laptop-intel-core-i9-11900h-32gb-ram-1tb-ssd-15.6-inch-uhd-touch-4gb-gpu-windows-11-silver-26794904.html,1,information not available,DELL,Laptop,32 GB ,1TB SSD,4035.6,New Vision Marketplace,46.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
"HP Laptop 250 G8  -Intel Core  I3-1005G1- RAM 4GB -1TB HDD- INTEL GRAPHICS -15.6"" HD - DOS - BLACK",13800.0,13.0,11979.0,4.2,0.0,https://www.jumia.com.eg/laptop-250-g8-intel-core-i3-1005g1-ram-4gb-1tb-hdd-intel-graphics-15.6-hd-dos-black-hp-mpg849786.html,4,Back to school offers,HP,Laptop,4 GB ,1TB HDD,387.67,aboraya of electronics Marketplace,54.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
Asus VivoBook 15 X1502ZA-BQ003W Intel Core I3-1215U 256GB SSD 4GB Ram Intel  Graphics 15.6 Win.11,18500.0,24.0,14000.0,0.0,0.0,https://www.jumia.com.eg/asus-vivobook-15-x1502za-bq003w-intel-core-i3-1215u-256gb-ssd-4gb-ram-intel-graphics-15.6-win.11-45321056.html,1,information not available,Asus,Unknown,256 GB ,256GB SSD,453.07,Egypt-Laptop Marketplace,80.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
MSI GF63 Thin Gaming Laptop - Intel Core I7 - 16GB RAM - 512GB SSD - 15.6-inch FHD - 4GB GPU - Windows 10 - Black,33000.0,3.0,31999.0,5.0,1.0,https://www.jumia.com.eg/msi-gf63-thin-gaming-laptop-intel-core-i7-16gb-ram-512gb-ssd-15.6-inch-fhd-4gb-gpu-windows-10-black-26715296.html,1,information not available,MSI,Gaming,16 GB ,512GB SSD,1035.57,New Vision Marketplace,46.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
Lenovo IdeaPad 3 Gaming Laptop -Intel Core I5-11300H - 8GB RAM - 256GB SSD - 15.6-inch FHD - NVIDIA GeForce RTX 3050 4GB GPU - Win 11 - Black (Backlit Arabic/English Keyboard),33000.0,14.000000000000002,28299.0,0.0,0.0,https://www.jumia.com.eg/lenovo-ideapad-3-gaming-laptop-intel-core-i5-11300h-8gb-ram-256gb-ssd-15.6-inch-fhd-nvidia-geforce-rtx-3050-4gb-gpu-win-11-black-backlit-arabicenglish-keyboard-31240549.html,2,information not available,Lenovo,Gaming,8 GB ,256GB SSD,915.83,Delta Systems,100.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
"Acer Aspire 3 A315-58G-51L4 Intel Core I5-1135G7 1TB HDD 8GB Ram Nvidia GeForce MX350 2GB 15.6'' - DOS ""No Windows""",20500.0,15.0,17340.0,0.0,0.0,https://www.jumia.com.eg/acer-aspire-3-a315-58g-51l4-intel-core-i5-1135g7-1tb-hdd-8gb-ram-nvidia-geforce-mx350-2gb-15.6-dos-no-windows-45176041.html,2,information not available,Unknown,Unknown,8 GB ,1TB HDD,561.17,Egypt-Laptop Marketplace,80.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
Apple MacBook Air 13 (2020) Inch M1 8C CPU 7C GPU 8gb Ram 256gb Gold / MGND3AB/A AR,0.0,0.0,44900.0,0.0,0.0,https://www.jumia.com.eg/apple-macbook-air-13-2020-inch-m1-8c-cpu-7c-gpu-8gb-ram-256gb-gold-mgnd3aba-ar-22619937.html,1,information not available,Apple,Unknown,8gb ,unknown,1453.07,Techmart Marketplace,100.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
DELL Inspiron14-5410 2-in-1 X360-IntelCoreI7-1195G7-16GBRAM-14-inch Touch-Nvidia MX350 2GB-Win11-Silver,55000.0,9.0,50000.0,5.0,1.0,https://www.jumia.com.eg/dell-inspiron14-5410-2-in-1-x360-intelcorei7-1195g7-16gbram-14-inch-touch-nvidia-mx350-2gb-win11-silver-24963824.html,1,information not available,DELL,Unknown,unknown,unknown,1618.12,New Vision Marketplace,46.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
"DELL Vostro 3510 Laptop - Intel Core I5-1135G7 - 8GB RAM - 512 SSD - Nvidia GeForce MX350 GPU – 15.6-inch HD - DOS ""No Windows"" – Carbon Black",0.0,0.0,21999.0,0.0,0.0,https://www.jumia.com.eg/dell-vostro-3510-laptop-intel-core-i5-1135g7-8gb-ram-512-ssd-nvidia-geforce-mx350-gpu-15.6-inch-hd-dos-no-windows-carbon-black-30807149.html,2,information not available,DELL,Laptop,8 GB ,512 SSD,711.94,SB Technology,94.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
DELL Vostro 3510(I7-1165G7-RAM 8GB-HARD 1TB HDD-VAG Nvidia MX350 With 2GB - UBUNTU -15.6 FHD- Black),35990.0,23.0,27599.0,0.0,0.0,https://www.jumia.com.eg/dell-vostro-3510i7-1165g7-ram-8gb-hard-1tb-hdd-vag-nvidia-mx350-with-2gb-ubuntu-15.6-fhd-black-28861518.html,3,information not available,DELL,Unknown,2 GB ,1TB HDD,893.17,Delta Systems,100.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
"Lenovo Legion 5 ( Core I7-12700H -16G Ram DDR5-4800 - 512GB NVMe -VGA Nvidia 4G RTX 3050 Ti- 15.6WQHD -165Hz-Grey )- DOS ""No Windows""",0.0,0.0,49995.0,0.0,0.0,https://www.jumia.com.eg/lenovo-legion-5-core-i7-12700h-16g-ram-ddr5-4800-512gb-nvme-vga-nvidia-4g-rtx-3050-ti-15.6wqhd-165hz-grey-dos-no-windows-38554634.html,8,information not available,Lenovo,Unknown,512 GB ,unknown,1617.96,Elite for trade Marketplace,50.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
DELL Vostro 3510 - Intel Core I7 - 8GB RAM - 1TB HDD - 15.6-inch FHD - 2GB GPU - Windows 11 Pro - Carbon Black,29000.0,1.0,28888.0,0.0,0.0,https://www.jumia.com.eg/dell-vostro-3510-intel-core-i7-8gb-ram-1tb-hdd-15.6-inch-fhd-2gb-gpu-windows-11-pro-carbon-black-24431369.html,4,information not available,DELL,Unknown,8 GB ,1TB HDD,934.89,New Vision Marketplace,46.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
Lenovo Ideapad Gaming 3 Laptop - AMD-RYZEN 5-5600H - 8GB RAM - 512GB SSD  - 15.6 Inch - NVIDIA GeForce RTX 3050 4GB - Shadow Black,40000.0,21.0,31625.0,0.0,0.0,https://www.jumia.com.eg/lenovo-ideapad-gaming-3-laptop-amd-ryzen-5-5600h-8gb-ram-512gb-ssd-15.6-inch-nvidia-geforce-rtx-3050-4gb-shadow-black-30980381.html,2,information not available,Lenovo,Gaming,8 GB ,512GB SSD,1023.46,flash TECH,100.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
Apple MacBook Air 13.6 M2 8C CPU 10C GPU  8GB  512GB Space Gray,0.0,0.0,72900.0,0.0,0.0,https://www.jumia.com.eg/apple-macbook-air-13.6-m2-8c-cpu-10c-gpu-8gb-512gb-space-gray-38729423.html,2,information not available,Apple,Unknown,8 GB ,unknown,2359.22,Techmart Marketplace,100.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
Apple MacBook Air 13.6 M2  256GB Midnight( English ),0.0,0.0,58800.0,0.0,0.0,https://www.jumia.com.eg/apple-macbook-air-13.6-m2-256gb-midnight-english-30660882.html,2,information not available,Apple,Unknown,256 GB ,unknown,1902.91,Techmart Marketplace,100.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
"Lenovo IdeaPad 3   Core I7 1165G7 - 8G Ram - HDD 1TB  - VGA Nvidia 2G MX450  - 15.6 FHD - BLUE - DOS ""No Windows""",26444.0,12.0,23223.0,0.0,0.0,https://www.jumia.com.eg/lenovo-ideapad-3-core-i7-1165g7-8g-ram-hdd-1tb-vga-nvidia-2g-mx450-15.6-fhd-blue-dos-no-windows-29195640.html,5,Back to school offers,Lenovo,Unknown,unknown,unknown,751.55,Winner- Brands,100.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
HP Laptop HP Pavilion 14-DY0009NE Core I7-1165G7- 14 Inch 512GB SSD- 8GB Intel Iris XE Win 11 Silver,40000.0,20.0,32132.0,0.0,0.0,https://www.jumia.com.eg/hp-laptop-hp-pavilion-14-dy0009ne-core-i7-1165g7-14-inch-512gb-ssd-8gb-intel-iris-xe-win-11-silver-45127506.html,5,information not available,HP,Laptop,512 GB ,512GB SSD,1039.87,Winner- Brands,100.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
Apple MacBook Pro13.3 M2 8C CPU 10C GPU 8GB 256GB Silver Arabic Keyboard,0.0,0.0,63900.0,0.0,0.0,https://www.jumia.com.eg/apple-macbook-pro13.3-m2-8c-cpu-10c-gpu-8gb-256gb-silver-arabic-keyboard-38729426.html,4,information not available,Apple,Unknown,8 GB ,unknown,2067.96,Techmart Marketplace,100.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
"Lenovo Ideapad Gaming 3 – Core I7 11370H – 16G Ram – 512NVME – VGA Nvidia 4G RTX 3050 – Free DOS ""No Windows"" – 15.6 FHD – Gaming Mouse – Black",0.0,0.0,44200.0,0.0,0.0,https://www.jumia.com.eg/lenovo-ideapad-gaming-3-core-i7-11370h-16g-ram-512nvme-vga-nvidia-4g-rtx-3050-free-dos-no-windows-15.6-fhd-gaming-mouse-black-26903496.html,3,information not available,Lenovo,Gaming,unknown,unknown,1430.42,Elite for trade Marketplace,50.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
DELL G15 5511 Gaming Laptop - Intel Core I7-11800H - 16GB DDR4 RAM - 512GB SSD - NVIDIA GeForce RTX 3060 6GB GDDR6 -15.6 Inch FHD 120Hz Display - Ubuntu - DARK SHADOW GREY,47777.0,12.0,42066.0,4.3,0.0,https://www.jumia.com.eg/g15-5511-gaming-laptop-intel-core-i7-11800h-16gb-ddr4-ram-512gb-ssd-nvidia-geforce-rtx-3060-6gb-gddr6-15.6-inch-fhd-120hz-display-ubuntu-dark-shadow-grey-dell-mpg851885.html,2,Back to school offers,DELL,Gaming,16 GB ,512GB SSD,1361.36,Winner- Brands,100.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
HP VICTUS 15-FA0031DX CI5 12450H 8GB-SSD 512GB-NVIDIA GTX1650 4GB-15.6 FHD IPS 144HZ -WIN11-SILVER,31333.0,8.0,28710.0,0.0,0.0,https://www.jumia.com.eg/hp-victus-15-fa0031dx-ci5-12450h-8gb-ssd-512gb-nvidia-gtx1650-4gb-15.6-fhd-ips-144hz-win11-silver-30758674.html,5,Back to school offers,HP,Unknown,unknown,unknown,929.13,Winner- Brands,100.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
"Asus ROG Strix SCAR 15 G533ZW-LN086W-core I9 12900H-15.6""-16GB DDR5 *2-1TB SSD-RTX 3070 Ti 8GB GDDR6-Win11Home",90155.0,8.0,82550.0,0.0,0.0,https://www.jumia.com.eg/asus-rog-strix-scar-15-g533zw-ln086w-core-i9-12900h-15.6-16gb-ddr5-2-1tb-ssd-rtxtm-3070-ti-8gb-gddr6-win11home-39494512.html,4,information not available,Asus,Unknown,16 GB ,1TB SSD,2671.52,Arab business Marketplace,94.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
DELL PC DELL OptiPlex 7000 Tower 12th Intel Core I7-12700 12-Cores- 8GB  512GB NVMe SSD- 8x DVD KB+MOUSE - UBUNTU,32731.0,12.0,28750.0,0.0,0.0,https://www.jumia.com.eg/dell-pc-dell-optiplex-7000-tower-12th-intel-core-i7-12700-12-cores-8gb-512gb-nvme-ssd-8x-dvd-kbmouse-ubuntu-43691629.html,7,information not available,DELL,Unknown,8 GB ,unknown,930.42,Winner- Brands,100.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
Asus Vivobook Pro 15 OLED D6500QH-OLED005W Amd Ryzen 5-5600H 512GB SSD 8GB Ram Nvidia GTX 1650 4GB - Win 11,34680.0,13.0,29999.0,0.0,0.0,https://www.jumia.com.eg/asus-vivobook-pro-15-oled-d6500qh-oled005w-amd-ryzen-5-5600h-512gb-ssd-8gb-ram-nvidia-gtx-1650-4gb-win-11-45269097.html,2,information not available,Asus,Unknown,512 GB ,512GB SSD,970.84,Egypt-Laptop Marketplace,80.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
DELL Vostro 14-3401 Laptop - Intel Core I3 - 4GB RAM - 1TB HDD - 14.0-inch HD - Intel GPU - Windows 10 Pro - Grey,13500.0,4.0,13000.0,4.5,0.0,https://www.jumia.com.eg/dell-vostro-14-3401-laptop-intel-core-i3-4gb-ram-1tb-hdd-14.0-inch-hd-intel-gpu-windows-10-pro-grey-21087051.html,2,information not available,DELL,Laptop,4 GB ,1TB HDD,420.71,New Vision Marketplace,46.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
DELL G3 15-3500 Gaming Laptop - Intel Core I5 - 8GB RAM - 256GB SSD + 1TB HDD - 15.6-inch FHD - 4GB GPU - Ubuntu - Black,29999.0,10.0,26999.0,4.5,0.0,https://www.jumia.com.eg/g3-15-3500-gaming-laptop-intel-core-i5-8gb-ram-256gb-ssd-1tb-hdd-15.6-inch-fhd-4gb-gpu-ubuntu-black-dell-mpg759490.html,5,information not available,DELL,Gaming,8 GB ,256GB SSD,873.75,Belk Electronics Marketplace,80.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
"MSI GF63 Thin 11SC-Intel 11th Gen-i5-11400H-15.6 Inch FHD 60hz IPS-Ram 8G 3200mhz-265G NVMeSSd+1 Sata T HDD-GTX 1650 4GB DDR6-Single Backlight KB- DOS ""No Windows""",32999.0,18.0,26999.0,0.0,0.0,https://www.jumia.com.eg/msi-gf63-thin-11sc-intel-11th-gen-i5-11400h-15.6-inch-fhd-60hz-ips-ram-8g-3200mhz-265g-nvmessd1-sata-t-hdd-gtx-1650-4gb-ddr6-single-backlight-kb-dos-no-windows-44863200.html,5,information not available,MSI,Unknown,4 GB ,unknown,873.75,Arab business Marketplace,94.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
Asus Vivobook 13 Slate Oled T3300KA-OLED001W Intel Pentium N6000-13.3 FHD-8GB-256GB-Intel- Win11,25000.0,17.0,20666.0,0.0,0.0,https://www.jumia.com.eg/asus-vivobook-13-slate-oled-t3300ka-oled001w-intel-pentium-n600013.3-fhd8gb256gbintel-win11-30978517.html,5,information not available,Asus,Unknown,unknown,unknown,668.8,Arab business Marketplace,94.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
DELL Vostro 15-3510 Laptop - Intel Core I3-1115G4 - 4GB RAM -1TB HDD - Intel UHD Graphics - 15.6 Inch HD - Win11 Pro - Carbon Black,16000.0,3.0,15555.0,5.0,1.0,https://www.jumia.com.eg/vostro-15-3510-laptop-intel-core-i3-1115g4-4gb-ram-1tb-hdd-intel-uhd-graphics-15.6-inch-hd-win11-pro-carbon-black-dell-mpg892837.html,3,information not available,DELL,Laptop,4 GB ,1TB HDD,503.4,New Vision Marketplace,46.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
DELL Inspiron14-5410 2-in-1X360-IntelCoreI5-1155G7-16GBRAM-512GB-14inch-Nvidia MX3502GB-Win11-Silver,48000.0,1.0,47500.0,0.0,0.0,https://www.jumia.com.eg/inspiron-14-5410-2-in-1-laptop-intel-core-i5-1155g7-8gb-ram-256gb-ssd-intel-iris-xe-graphics-14-inch-fhd-touch-fingerprint-windows-11-platinum-silver-backlit-english-keyboard-dell-mpg890455.html,2,information not available,DELL,Unknown,unknown,unknown,1537.22,New Vision Marketplace,46.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
Acer Aspire 3 A315-58G-5657 Intel Core I5-1135G7 1TB+256GB SSD 8GB Ram Nvidia GeForce MX350 15.6 In,20500.0,15.0,17499.0,0.0,0.0,https://www.jumia.com.eg/acer-aspire-3-a315-58g-5657-intel-core-i5-1135g7-1tb256gb-ssd-8gb-ram-nvidia-geforce-mx350-15.6-in-45124781.html,1,information not available,Unknown,Unknown,256 GB ,256GB SSD,566.31,Egypt-Laptop Marketplace,80.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
"Lenovo Ideapad 1 Laptop - Intel Celeron - 4GB RAM - 256GB SSD - 11.6"" HD - Intel GPU - Windows 10 - Grey",11999.0,11.0,10700.0,0.0,0.0,https://www.jumia.com.eg/lenovo-ideapad-1-laptop-intel-celeron-4gb-ram-256gb-ssd-11.6-hd-intel-gpu-windows-10-grey-35898494.html,1,information not available,Lenovo,Laptop,4 GB ,256GB SSD,346.28,New Vision Marketplace,46.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
DELL 9PQPHQ3 - G15 5520 - Intel Core I7-12700H - 16GB RAM - 512GB SSD - 15.6 FHD - Ubuntu - NVIDIA GeForce RTX 3050 4 GB - Dark Grey,42999.0,14.000000000000002,36988.0,0.0,0.0,https://www.jumia.com.eg/dell-9pqphq3-g15-5520-intel-coretm-i7-12700h-16gb-ram-512gb-ssd-15.6-fhd-ubuntu-nvidia-geforce-rtx-3050-4-gb-dark-grey-28579409.html,2,Back to school offers,DELL,Unknown,16 GB ,512GB SSD,1197.02,Winner- Brands,100.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
"Lenovo Legion 5 Pro ( Core I7 12700H – 32G Ram -1TB NVME -VGA Nvidia 6G RTX 3060 -16.0 WQXGA 165Hz – Grey )- DOS ""No Windows""",0.0,0.0,77800.0,0.0,0.0,https://www.jumia.com.eg/lenovo-legion-5-pro-core-i7-12700h-32g-ram-1tb-nvme-vga-nvidia-6g-rtx-3060-16.0-wqxga-165hz-grey-dos-no-windows-31800967.html,1,information not available,Lenovo,Unknown,unknown,unknown,2517.8,Elite for trade Marketplace,50.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
HP Probook 450 G9 - Intel Core I5-1235U - 8GB - 512GB SSD,34200.0,21.0,26999.0,0.0,0.0,https://www.jumia.com.eg/hp-probook-450-g9-intelr-coretm-i5-1235u-8gb-512gb-ssd-35035247.html,1,information not available,HP,Unknown,8 GB ,512GB SSD,873.75,Egypt-Laptop Marketplace,80.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
Microsoft Surface Pro7+PlusTablet-IntelCoreI5-8GBRAM-256GBSSD-12.3-inchFHD+-IntelGPU-Windows10-Platinum,60000.0,6.0,56175.0,5.0,1.0,https://www.jumia.com.eg/microsoft-surface-pro7plustablet-intelcorei5-8gbram-256gbssd-12.3-inchfhd-intelgpu-windows10-platinum-26027790.html,1,information not available,Microsoft,Unknown,unknown,256GBSSD,1817.96,New Vision Marketplace,46.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
DELL Vostro 3510 - Intel Core I5 - 8GB RAM - 1TB HDD - 15.6-inch HD - 2GB GPU - Windows 11 Pro - Carbon Black,26000.0,6.0,24500.0,4.0,1.0,https://www.jumia.com.eg/dell-vostro-3510-intel-core-i5-8gb-ram-1tb-hdd-15.6-inch-hd-2gb-gpu-windows-11-pro-carbon-black-24431368.html,4,information not available,DELL,Unknown,8 GB ,1TB HDD,792.88,New Vision Marketplace,46.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
DELL Inspiron14-5410 2-in-1 X360-Intel Core I3-1125G4-4GB RAM-256GB-14-inch Touch-Intel GPU-Win11-Silver,30000.0,14.000000000000002,25700.0,0.0,0.0,https://www.jumia.com.eg/dell-inspiron14-5410-2-in-1-x360-intel-core-i3-1125g4-4gb-ram-256gb-14-inch-touch-intel-gpu-win11-silver-24990477.html,6,information not available,DELL,Unknown,4 GB ,unknown,831.72,New Vision Marketplace,46.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
DELL G15-5511 Gaming Laptop - Intel Core I7 11800H - 16GB RAM - 512GB NVMe SSD - 15.6'' FHD 120Hz - RTX 3050 4GB GPU - Ubuntu - Grey,0.0,0.0,45000.0,0.0,0.0,https://www.jumia.com.eg/g15-5511-gaming-laptop-intel-core-i7-11800h-16gb-ram-512gb-nvme-ssd-15.6-fhd-120hz-rtx-3050-4gb-gpu-ubuntu-grey-dell-mpg892789.html,1,information not available,DELL,Gaming,16 GB ,unknown,1456.31,flash TECH,100.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
Acer Aspire 3 A315-58-39P3 Intel Core I3-1115G4 1TB HDD 4GB Ram Intel UHD Graphics 15.6 Inch FHD,13500.0,19.0,10999.0,0.0,0.0,https://www.jumia.com.eg/acer-aspire-3-a315-58-39p3-intel-core-i3-1115g4-1tb-hdd-4gb-ram-intel-uhd-graphics-15.6-inch-fhd-45124780.html,2,information not available,Unknown,Unknown,4 GB ,1TB HDD,355.95,Egypt-Laptop Marketplace,80.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
HP Pavilion 15s-eq1001ne - AMD Ryzen 3-3250U Dual - 4 GB - 256 GB SSD - Win 11,12311.0,7.000000000000001,11399.0,0.0,0.0,https://www.jumia.com.eg/hp-pavilion-15s-eq1001ne-amd-ryzen-3-3250u-dual-4-gb-256-gb-ssd-win-11-40813447.html,1,information not available,HP,Unknown,4  GB ,256 GB SSD,368.9,2B Stores Marketplace,86.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
DELL Vostro 3510  Intel Core I3-1115G4 - 4GB RAM -256 SSD - Intel  Graphics - 15.6 Inch HD - Ubuntu - Black,0.0,0.0,17990.0,0.0,0.0,https://www.jumia.com.eg/dell-vostro-3510-intel-core-i3-1115g4-4gb-ram-256-ssd-intel-graphics-15.6-inch-hd-ubuntu-black-31800976.html,2,information not available,DELL,Unknown,4 GB ,256 SSD,582.2,Elite for trade Marketplace,50.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
DELL Latitude 9510 Laptop - Intel Core I7 - 16GB RAM - 512GB SSD - 15.0-inch FHD - Intel GPU - Windows 10 Pro - English Keyboard,60000.0,20.0,48000.0,0.0,0.0,https://www.jumia.com.eg/dell-latitude-9510-laptop-intel-core-i7-16gb-ram-512gb-ssd-15.0-inch-fhd-intel-gpu-windows-10-pro-english-keyboard-21056091.html,2,information not available,DELL,Laptop,16 GB ,512GB SSD,1553.4,New Vision Marketplace,46.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
"Lenovo Legion 5 ( Core I7-12700H -16G Ram DDR5-4800 - 512GB NVMe- VGA Nvidia 6G RTX 3060 -15.6 WQHD 165Hz - Grey )- DOS ""No Windows""",0.0,0.0,59990.0,0.0,0.0,https://www.jumia.com.eg/lenovo-legion-5-core-i7-12700h-16g-ram-ddr5-4800-512gb-nvme-vga-nvidia-6g-rtx-3060-15.6-wqhd-165hz-grey-dos-no-windows-38554633.html,1,information not available,Lenovo,Unknown,512 GB ,unknown,1941.42,Elite for trade Marketplace,50.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
Acer Nitro 5 AN515-58-74A0 Intel Core I7-12700H– 15.6″ FHD IPS 144Hz – Nvidia RTX 3060 6GB – 16GB Ram DDR5 – 512GB NVMe  – WIN 11,46999.0,6.0,43999.0,0.0,0.0,https://www.jumia.com.eg/acer-nitro-5-an515-58-74a0-intel-core-i7-12700h-15.6-fhd-ips-144hz-nvidia-rtx-3060-6gb-16gb-ram-ddr5-512gb-nvme-win-11-44863209.html,2,information not available,Intel Core I7,Unknown,6 GB ,unknown,1423.92,Arab business Marketplace,94.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
"DELL Laptop DELL Vostro 3510 Core I5-1135G7 4GB RAM- 256 GB SSD -MX350 Graphics- 15.6"" HD Ubuntu",22000.0,11.0,19500.0,0.0,0.0,https://www.jumia.com.eg/dell-laptop-dell-vostro-3510-core-i5-1135g7-4gb-ram-256-gb-ssd-mx350-graphics-15.6-hd-ubuntu-40086458.html,2,Back to school offers,DELL,Laptop,4 GB ,256 GB SSD,631.07,aboraya of electronics Marketplace,54.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
